Age,Years Active,Beauty,Skill Level,Award Wins,Media Mentions,Social Media Followers,Social Media Likes,Network Size,Income,Education Rank,Gender_Female,Gender_Male,Nationality_Canada,Nationality_USA,Genre Specialization_Action,Genre Specialization_Comedy,Genre Specialization_Drama,Genre Specialization_Horror,Genre Specialization_Musical,Genre Specialization_Sci-Fi,Recommendation_Score,Cluster
0.1372549019607843,0.2333333333333333,0.3167177914110429,0.1964586846543002,0.1875,0.6326530612244898,0.4513788098693759,0.4974358974358974,0.4193548387096774,0.1333078504213063,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2966453401592809,0
0.1960784313725491,0.3333333333333333,0.7868098159509203,0.4603709949409781,0.5,0.5510204081632653,0.4711452069942635,0.3704142011834319,0.3870967741935484,0.2982209373006542,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4541090473641392,1
0.3725490196078431,0.5333333333333333,0.5659509202453988,0.2643338954468803,0.4375,0.4489795918367346,0.2566175962402377,0.3680473372781063,0.4516129032258065,0.2698205376797664,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3696883137324518,1
0.607843137254902,0.5,0.5452453987730063,0.2596964586846543,0.3125,0.2040816326530611,0.3557951482479785,0.5262327416173571,0.3548387096774194,0.1563285658549431,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3319761305202981,0
0.2352941176470588,0.3666666666666666,0.6610429447852761,0.2238617200674536,0.4375,0.8367346938775511,0.6153155021079549,0.582248520710059,0.5806451612903226,0.2802876504894837,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4347284191629155,3
0.4901960784313726,0.4333333333333333,0.4631901840490798,0.5914839797639123,0.375,0.183673469387755,0.3084525537355725,0.3905325443786982,0.4838709677419355,0.0822123661145902,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4191697182817304,3
0.4117647058823529,0.4666666666666667,0.5084355828220859,0.0910623946037099,0.3125,0.5714285714285714,0.4511714700393946,0.46232741617357,0.2258064516129032,0.2115371397899258,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3305292028651824,3
0.0784313725490196,0.1333333333333333,0.5736196319018405,0.4713322091062394,0.25,0.4489795918367346,0.389798880364918,0.526627218934911,0.3548387096774194,0.11864213004236,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3409240646551955,1
0.5882352941176471,0.3,0.6871165644171779,0.3486509274873524,0.5625,0.5510204081632653,0.3311908217568594,0.4741617357001972,0.4516129032258065,0.3760685676113559,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3984354834139041,1
0.3725490196078431,0.4333333333333333,0.5467791411042945,0.6294266441821248,0.5,0.6122448979591837,0.4848987490496924,0.5660749506903353,0.5483870967741936,0.2539234154246972,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5336988995271609,2
0.2941176470588236,0.4,0.5529141104294479,0.4312816188870152,0.25,0.2857142857142856,0.3743866196696385,0.413412228796844,0.1612903225806451,0.0920829730912109,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3628332381714608,3
0.3529411764705882,0.4333333333333333,0.4348159509202455,0.3372681281618887,0.5,0.6530612244897958,0.3985071532241343,0.36094674556213,0.2258064516129032,0.2603487705035159,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4328546582090397,3
0.3137254901960784,0.5,0.3742331288343559,0.4047217537942664,0.375,0.6530612244897958,0.4658925979680696,0.5558185404339251,0.4838709677419355,0.1392059674890878,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4549011681808734,0
0.1568627450980392,0.2666666666666666,0.4854294478527607,0.286256323777403,0.25,0.4285714285714285,0.3481926878153293,0.581854043392505,0.2903225806451613,0.1324789670924911,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.301705910886763,1
0.2745098039215686,0.4666666666666667,0.656441717791411,0.3583473861720068,0.375,0.4081632653061224,0.4896675651392633,0.4319526627218935,0.2903225806451613,0.4034034748544761,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4145873887434003,2
0.4901960784313726,0.4333333333333333,0.2154907975460122,0.2369308600337268,0.3125,0.1428571428571428,0.2413435620982791,0.3124260355029584,0.1935483870967742,0.1082881913965252,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2828003513821548,3
0.6470588235294118,0.5333333333333333,0.3098159509202454,0.4017706576728499,0.375,0.3265306122448979,0.3665768194070081,0.4106508875739643,0.4516129032258065,0.1598607952614112,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4081662890744131,3
0.4117647058823529,0.5,0.3934049079754601,0.4460370994940978,0.4375,0.3673469387755101,0.3717603151565415,0.3668639053254436,0.2903225806451613,0.148432559107302,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4323978867570887,3
0.0392156862745098,0.0666666666666666,0.8734662576687117,0.6247892074198989,0.3125,0.3265306122448979,0.6211210173474325,0.5660749506903353,0.6774193548387096,0.2378352488813885,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4201473602532792,0
0.4705882352941176,0.4333333333333333,0.2760736196319018,0.1298482293423271,0.3125,0.4489795918367346,0.3645034211071948,0.4429980276134122,0.4838709677419355,0.1838118598299264,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3059197788744772,3
0.6470588235294118,0.4666666666666667,0.5866564417177914,0.2976391231028668,0.375,0.5306122448979591,0.4149561130693205,0.4236686390532542,0.1612903225806451,0.2359246628261397,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3936775173678533,3
0.1176470588235294,0.2,0.4578220858895706,0.3199831365935919,0.375,0.7142857142857142,0.4707996406109614,0.4023668639053253,0.3548387096774194,0.1954199608586098,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3765834405288413,0
0.5098039215686275,0.3666666666666666,0.4355828220858896,0.5417369308600337,0.3125,0.4897959183673468,0.3845462713387241,0.4035502958579879,0.3870967741935484,0.1749830063765132,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4242432586958229,3
0.2352941176470588,0.4,0.6641104294478528,0.1260539629005059,0.3125,0.3877551020408162,0.3381712626995646,0.4422090729783037,0.5483870967741936,0.2296644019558144,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2867259516141463,0
0.3921568627450981,0.5,0.4210122699386504,0.3149241146711636,0.4375,0.3673469387755101,0.2991222613864123,0.4998027613412228,0.3548387096774194,0.2711987792255266,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3785363805561825,3
0.8039215686274509,0.4,0.2630368098159509,0.5328836424957842,0.375,0.2653061224489795,0.3022323588361325,0.5009861932938855,0.4193548387096774,0.1252451467246143,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4018421767608597,3
0.4509803921568628,0.3666666666666666,0.3473926380368097,0.3191399662731872,0.25,0.5306122448979591,0.4497200912295253,0.6106508875739642,0.5483870967741936,0.1107228258897912,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3620805659509905,3
1.0,0.4,0.3320552147239264,0.3844856661045531,0.375,0.4489795918367346,0.3351993918031654,0.4169625246548323,0.3548387096774194,0.1384101411813989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3822835373756724,3
0.4901960784313726,0.5,0.4631901840490798,0.2398819561551433,0.375,0.2653061224489795,0.4156472458359251,0.388560157790927,0.1935483870967742,0.2370178432430172,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.356624648258626,3
0.2352941176470588,0.4,0.4279141104294478,0.6087689713322091,0.625,0.4081632653061224,0.3546202225447509,0.5357001972386586,0.4193548387096774,0.2587369504008748,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4993710624392252,2
0.5686274509803921,0.4333333333333333,0.620398773006135,0.2584317032040472,0.375,0.2857142857142856,0.539152671228143,0.4686390532544378,0.3225806451612903,0.3734026930511541,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375598140444938,3
0.5294117647058824,0.4333333333333333,0.4547546012269939,0.4384485666104553,0.375,0.4081632653061224,0.4638883129449166,0.4753451676528599,0.4193548387096774,0.1734853944639209,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4267952257693988,3
0.6470588235294118,0.4666666666666667,0.8213190184049081,0.5037942664418212,0.4375,0.3265306122448979,0.3559333748012993,0.2982248520710058,0.1612903225806451,0.193370421571752,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4358113494506294,4
0.2156862745098039,0.3666666666666666,0.4762269938650307,0.0792580101180438,0.0625,0.3877551020408162,0.4954730803787407,0.6078895463510845,0.5806451612903226,0.1431615590241583,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2474808626485762,3
0.7450980392156864,0.4666666666666667,0.4417177914110429,0.4371838111298482,0.4375,0.3877551020408162,0.3016794526228489,0.4666666666666663,0.0967741935483871,0.1906248196171181,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4110998774009392,3
0.2549019607843137,0.4333333333333333,0.406441717791411,0.4038785834738617,0.375,0.3469387755102041,0.4934687953555877,0.6962524654832345,0.7419354838709676,0.1441037795748286,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4162178783309631,1
0.7450980392156864,0.4,0.2024539877300613,0.3853288364249579,0.375,0.7755102040816326,0.7428986108231391,0.6615384615384614,0.7741935483870969,0.2859734899394066,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4967293935002784,2
0.2549019607843137,0.4333333333333333,0.3243865030674846,0.184654300168634,0.1875,0.3877551020408162,0.3694795770267468,0.3045364891518736,0.3225806451612903,0.0521806311356875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2922343823266878,3
0.0588235294117647,0.1,0.660276073619632,0.259274873524452,0.3125,0.8367346938775511,0.6023913193724514,0.5715976331360944,0.5483870967741936,0.179310771767939,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.364434195319581,1
0.3333333333333333,0.3666666666666666,0.3865030674846625,0.3887015177065768,0.3125,0.2653061224489795,0.3624991360840418,0.5392504930966466,0.5806451612903226,0.1890769898260654,0.6666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3514742281070127,0
0.4117647058823529,0.5666666666666667,0.7392638036809817,0.6766441821247893,0.6875,0.4081632653061224,0.275070841108577,0.4370808678500986,0.3548387096774194,0.4036590821457191,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5496570827230978,2
0.4117647058823529,0.4333333333333333,0.3673312883435583,0.1053962900505902,0.125,0.5918367346938775,0.5041122399612966,0.4355029585798815,0.3870967741935484,0.1507831034111195,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3032916751434908,3
0.5882352941176471,0.2666666666666666,0.3059815950920245,0.5025295109612142,0.375,0.3265306122448979,0.3264911189439491,0.3447731755424061,0.2903225806451613,0.1479366361810035,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3770434716349773,3
0.2549019607843137,0.4333333333333333,0.5115030674846627,0.3111298482293423,0.375,0.510204081632653,0.5670053217223029,0.4777120315581853,0.3225806451612903,0.3127155223720828,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4194270936431952,3
0.4313725490196078,0.3,0.3696319018404908,0.392495784148398,0.375,0.4489795918367346,0.4784712143202708,0.4899408284023669,0.4838709677419355,0.1899630826410336,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.393340937292247,0
0.5686274509803921,0.5,0.4915644171779141,0.1960370994940978,0.25,0.4897959183673468,0.3457737231322136,0.2536489151873766,0.3225806451612903,0.2589650764582412,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3269454663114067,3
0.3333333333333333,0.5666666666666667,0.4838957055214724,0.662310286677909,0.5625,0.6734693877551021,0.5088810560508673,0.6717948717948716,0.6451612903225806,0.2443653905810731,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5936495693223898,2
0.4705882352941176,0.5,0.5084355828220859,0.3676222596964587,0.5,0.2653061224489795,0.2850922662243417,0.3542406311637081,0.3870967741935484,0.2315074859875335,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3938357433987038,3
0.3725490196078431,0.6,0.5958588957055215,0.2369308600337268,0.3125,0.5306122448979591,0.5493123228972286,0.5917159763313609,0.6774193548387096,0.3030969672275031,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4165029470793596,3
0.5490196078431373,0.6,0.4409509202453988,0.4983136593591906,0.5,0.3469387755102041,0.4012025710138917,0.5388560157790927,0.4838709677419355,0.2872007636649123,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4844284895615558,2
0.3333333333333333,0.5666666666666667,0.4677914110429448,0.3532883642495785,0.5,0.2857142857142856,0.2926256133803303,0.614990138067061,0.3870967741935484,0.1941381223677223,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4064163938557015,1
0.2941176470588236,0.3,0.5145705521472393,0.1505059021922428,0.375,0.6122448979591837,0.4740479646140024,0.4138067061143984,0.5806451612903226,0.1546987656280826,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3361858533763917,1
0.0784313725490196,0.1333333333333333,0.6334355828220859,0.3343170320404722,0.1875,0.4081632653061224,0.3072776280323449,0.3952662721893489,0.3870967741935484,0.077694984186439,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2667336284158895,4
0.3529411764705882,0.4333333333333333,0.3849693251533742,0.2900505902192243,0.375,0.2857142857142856,0.287787684014099,0.3842209072978302,0.0967741935483871,0.228838107669438,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3348108091066823,3
0.2549019607843137,0.4333333333333333,0.4938650306748466,0.4721753794266441,0.375,0.3877551020408162,0.502315294768125,0.5905325443786982,0.4193548387096774,0.2877463198471849,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4425578496523666,3
0.4313725490196078,0.6333333333333333,0.4930981595092025,0.0594435075885328,0.4375,0.5510204081632653,0.5609233533761836,0.4899408284023669,0.4193548387096774,0.5116808328383994,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3992864304347898,2
0.9215686274509804,0.5,0.5598159509202455,0.3123946037099494,0.3125,0.3877551020408162,0.5564309903932546,0.6544378698224853,0.5483870967741936,0.2740012764814399,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4062800893957173,1
0.5490196078431373,0.5,0.276840490797546,0.4144182124789208,0.5625,0.5306122448979591,0.4127444882161862,0.3680473372781063,0.5483870967741936,0.3034316297961703,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4724355858767094,3
0.2941176470588236,0.3333333333333333,0.3857361963190183,0.3908094435075885,0.25,0.3265306122448979,0.3892459741516346,0.4043392504930965,0.2258064516129032,0.1397034613397541,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3444117557737599,3
0.6470588235294118,0.5666666666666667,0.611196319018405,0.4085160202360877,0.3125,0.5306122448979591,0.3020250190061512,0.247731755424063,0.1612903225806451,0.2891530448367984,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4118543676951858,3
0.7450980392156864,0.6666666666666666,0.375,0.4671163575042159,0.5,0.4285714285714285,0.3844771580620637,0.2607495069033529,0.3870967741935484,0.3906653104909742,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4932208150541536,2
0.3921568627450981,0.5,0.566717791411043,0.2790893760539629,0.3125,0.2653061224489795,0.4560093994056259,0.5384615384615383,0.3870967741935484,0.2258603111621764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.363959304942212,3
0.2941176470588236,0.5,0.651840490797546,0.5387858347386172,0.5625,0.4285714285714285,0.4285714285714285,0.5739644970414202,0.4193548387096774,0.2494012212978497,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5027071789930138,2
0.4705882352941176,0.5666666666666667,0.3903374233128834,0.3018549747048904,0.375,0.4489795918367346,0.4032068560370446,0.3293885601577908,0.4838709677419355,0.2874607655673614,0.6666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4044291561358829,0
0.3725490196078431,0.6,0.4631901840490798,0.4536256323777403,0.625,0.4285714285714285,0.2593130140299952,0.2244575936883628,0.4838709677419355,0.452745417818436,0.6666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4758074353764639,2
0.7450980392156864,0.4,0.7193251533742332,0.3612984822934233,0.5,0.6326530612244898,0.4674130900545995,0.4110453648915186,0.5161290322580645,0.4138718086104743,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4451374688213959,2
0.4117647058823529,0.6,0.3535276073619632,0.4688026981450253,0.4375,0.3469387755102041,0.2573087290068422,0.4039447731755423,0.3548387096774194,0.2001895576767745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4342964327958963,3
0.2156862745098039,0.3666666666666666,0.5306748466257669,0.4203204047217538,0.375,0.4489795918367346,0.4806828391734051,0.5325443786982249,0.3548387096774194,0.1642345628861585,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.415463981768214,1
0.4705882352941176,0.3333333333333333,0.4355828220858896,0.4013490725126475,0.25,0.510204081632653,0.4948510608887967,0.510059171597633,0.3225806451612903,0.1024859921867233,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3870620087614856,1
0.1372549019607843,0.2333333333333333,0.3918711656441718,0.0282462057335581,0.1875,0.4489795918367346,0.4052802543368582,0.4741617357001972,0.3548387096774194,0.0716313752077925,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2185945384377792,0
0.2156862745098039,0.3666666666666666,0.6556748466257669,0.1880269814502529,0.1875,0.4489795918367346,0.3850300642753473,0.4591715976331358,0.2903225806451613,0.1139502919918881,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2891453998071521,4
0.6274509803921569,0.7,0.539877300613497,0.3680438448566611,0.5,0.3469387755102041,0.4634045200082936,0.37396449704142,0.4193548387096774,0.3372357905058851,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4777879350096774,2
0.7058823529411765,0.4,0.1917177914110429,0.3988195615514334,0.3125,0.3673469387755101,0.4444674822033313,0.3996055226824457,0.4516129032258065,0.1095851266694382,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3877740587836473,3
0.0980392156862745,0.1666666666666666,0.6610429447852761,0.2086846543001686,0.1875,0.4489795918367346,0.4814430852166701,0.4627218934911243,0.4838709677419355,0.1443098768978327,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2746253058503914,1
0.2156862745098039,0.3666666666666666,0.6595092024539877,0.2019392917369308,0.375,0.3061224489795918,0.4808901790033865,0.5581854043392505,0.4516129032258065,0.3150786141857238,0.6666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.335705401553049,0
0.3333333333333333,0.5333333333333333,0.6411042944785277,0.7900505902192243,0.625,0.3265306122448979,0.3277351579238371,0.3554240631163707,0.3870967741935484,0.1903801968653783,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5668819365416911,2
0.2745098039215686,0.4666666666666667,0.5674846625766872,0.2175379426644182,0.3125,0.3265306122448979,0.4015481373971939,0.4777120315581853,0.1935483870967742,0.2847755944880901,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3340574048365874,0
0.2745098039215686,0.4666666666666667,0.4992331288343559,0.2993254637436762,0.3125,0.4693877551020407,0.5037666735779943,0.6331360946745561,0.3870967741935484,0.1767038446532539,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3933230826822392,3
0.4901960784313726,0.4666666666666667,0.3067484662576687,0.2529510961214165,0.3125,0.3673469387755101,0.1749948165042505,0.264299802761341,0.5161290322580645,0.1567300901463216,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3034523193481594,3
0.4509803921568628,0.4,0.6403374233128835,0.4666947723440135,0.625,0.4897959183673468,0.3307761420968967,0.3964497041420116,0.4838709677419355,0.4526482114047726,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4601432519593181,2
0.2941176470588236,0.5,0.4363496932515337,0.056070826306914,0.1875,0.510204081632653,0.5399129172714078,0.3321499013806706,0.3870967741935484,0.2069281550745267,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.313324239509621,0
0.0,0.0,0.3811349693251533,0.2310286677908938,0.25,0.2040816326530611,0.4796461400234985,0.4118343195266272,0.3548387096774194,0.0776629611914787,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2356459916072739,0
0.3529411764705882,0.6,0.6434049079754601,0.3655143338954469,0.375,0.4081632653061224,0.4683115626511852,0.4193293885601576,0.3870967741935484,0.4161571694955886,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4391329392294834,3
0.2549019607843137,0.4333333333333333,0.6464723926380368,0.3410623946037099,0.375,0.4693877551020407,0.5967240306862948,0.7877712031558186,0.2903225806451613,0.3620092399464639,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4302689666952427,2
0.0588235294117647,0.1,0.4800613496932515,0.1112984822934232,0.1875,0.3469387755102041,0.3645034211071948,0.5629191321499012,0.2258064516129032,0.0709373567302062,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1984841064604863,4
0.0,0.0,0.2515337423312883,0.2263912310286678,0.125,0.5510204081632653,0.5447508466376391,0.4370808678500986,0.2903225806451613,0.1019899976739979,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2569695794524547,0
