Age,Years Active,Beauty,Skill Level,Award Wins,Media Mentions,Social Media Followers,Social Media Likes,Network Size,Income,Education Rank,Gender_Female,Gender_Male,Nationality_Canada,Nationality_USA,Genre Specialization_Action,Genre Specialization_Comedy,Genre Specialization_Drama,Genre Specialization_Horror,Genre Specialization_Musical,Genre Specialization_Sci-Fi,Recommendation_Score
0.13725490196078433,0.23333333333333334,0.31671779141104295,0.1964586846543002,0.1875,0.6326530612244898,0.45137880986937595,0.49743589743589745,0.4193548387096774,0.13330785042130638,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2966453401592809
0.1960784313725491,0.3333333333333333,0.7868098159509203,0.4603709949409781,0.5,0.5510204081632653,0.47114520699426354,0.37041420118343193,0.3870967741935484,0.2982209373006542,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45410904736413926
0.37254901960784315,0.5333333333333333,0.5659509202453988,0.2643338954468803,0.4375,0.4489795918367346,0.2566175962402377,0.36804733727810635,0.4516129032258065,0.2698205376797664,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3696883137324518
0.607843137254902,0.5,0.5452453987730063,0.2596964586846543,0.3125,0.20408163265306117,0.35579514824797853,0.5262327416173571,0.3548387096774194,0.15632856585494315,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3319761305202981
0.23529411764705888,0.36666666666666664,0.6610429447852761,0.2238617200674536,0.4375,0.8367346938775511,0.6153155021079549,0.582248520710059,0.5806451612903226,0.28028765048948373,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4347284191629155
0.4901960784313726,0.43333333333333335,0.46319018404907986,0.5914839797639123,0.375,0.18367346938775503,0.30845255373557257,0.3905325443786982,0.4838709677419355,0.08221236611459028,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4191697182817304
0.4117647058823529,0.4666666666666667,0.5084355828220859,0.09106239460370996,0.3125,0.5714285714285714,0.4511714700393946,0.46232741617357,0.22580645161290325,0.21153713978992583,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3305292028651824
0.07843137254901966,0.13333333333333333,0.5736196319018405,0.47133220910623946,0.25,0.4489795918367346,0.38979888036491805,0.526627218934911,0.3548387096774194,0.11864213004236,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34092406465519554
0.5882352941176471,0.3,0.6871165644171779,0.34865092748735244,0.5625,0.5510204081632653,0.33119082175685943,0.47416173570019726,0.4516129032258065,0.3760685676113559,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3984354834139041
0.37254901960784315,0.43333333333333335,0.5467791411042945,0.6294266441821248,0.5,0.6122448979591837,0.48489874904969243,0.5660749506903353,0.5483870967741936,0.2539234154246972,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5336988995271609
0.2941176470588236,0.4,0.5529141104294479,0.4312816188870152,0.25,0.28571428571428564,0.3743866196696385,0.41341222879684403,0.16129032258064513,0.09208297309121098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36283323817146085
0.3529411764705882,0.43333333333333335,0.4348159509202455,0.3372681281618887,0.5,0.6530612244897958,0.3985071532241343,0.36094674556213,0.22580645161290325,0.26034877050351596,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43285465820903973
0.3137254901960784,0.5,0.3742331288343559,0.40472175379426645,0.375,0.6530612244897958,0.4658925979680696,0.5558185404339251,0.4838709677419355,0.13920596748908787,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45490116818087345
0.1568627450980392,0.26666666666666666,0.48542944785276076,0.28625632377740307,0.25,0.42857142857142855,0.3481926878153293,0.581854043392505,0.29032258064516137,0.13247896709249113,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.301705910886763
0.27450980392156865,0.4666666666666667,0.656441717791411,0.3583473861720068,0.375,0.4081632653061224,0.48966756513926335,0.4319526627218935,0.29032258064516137,0.40340347485447614,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41458738874340034
0.4901960784313726,0.43333333333333335,0.21549079754601227,0.23693086003372682,0.3125,0.14285714285714285,0.24134356209827912,0.31242603550295844,0.19354838709677424,0.10828819139652528,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28280035138215487
0.6470588235294118,0.5333333333333333,0.3098159509202454,0.4017706576728499,0.375,0.32653061224489793,0.36657681940700815,0.4106508875739643,0.4516129032258065,0.15986079526141128,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4081662890744131
0.4117647058823529,0.5,0.3934049079754601,0.44603709949409787,0.4375,0.3673469387755101,0.3717603151565415,0.36686390532544366,0.29032258064516137,0.14843255910730202,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4323978867570887
0.03921568627450983,0.06666666666666667,0.8734662576687117,0.6247892074198989,0.3125,0.32653061224489793,0.6211210173474325,0.5660749506903353,0.6774193548387096,0.23783524888138852,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42014736025327926
0.47058823529411764,0.43333333333333335,0.2760736196319018,0.12984822934232715,0.3125,0.4489795918367346,0.3645034211071948,0.4429980276134122,0.4838709677419355,0.18381185982992643,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30591977887447724
0.6470588235294118,0.4666666666666667,0.5866564417177914,0.2976391231028668,0.375,0.5306122448979591,0.41495611306932056,0.42366863905325425,0.16129032258064513,0.23592466282613972,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39367751736785334
0.11764705882352944,0.2,0.45782208588957063,0.3199831365935919,0.375,0.7142857142857142,0.47079964061096147,0.4023668639053253,0.3548387096774194,0.19541996085860985,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3765834405288413
0.5098039215686275,0.36666666666666664,0.4355828220858896,0.5417369308600337,0.3125,0.48979591836734687,0.3845462713387241,0.40355029585798796,0.3870967741935484,0.17498300637651326,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4242432586958229
0.23529411764705888,0.4,0.6641104294478528,0.1260539629005059,0.3125,0.38775510204081626,0.33817126269956466,0.4422090729783037,0.5483870967741936,0.2296644019558144,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2867259516141463
0.3921568627450981,0.5,0.4210122699386504,0.3149241146711636,0.4375,0.3673469387755101,0.2991222613864123,0.4998027613412228,0.3548387096774194,0.27119877922552665,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37853638055618255
0.8039215686274509,0.4,0.2630368098159509,0.5328836424957842,0.375,0.2653061224489795,0.30223235883613253,0.5009861932938855,0.4193548387096774,0.12524514672461434,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.40184217676085976
0.4509803921568628,0.36666666666666664,0.34739263803680975,0.3191399662731872,0.25,0.5306122448979591,0.4497200912295253,0.6106508875739642,0.5483870967741936,0.11072282588979125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3620805659509905
1.0,0.4,0.3320552147239264,0.3844856661045531,0.375,0.4489795918367346,0.3351993918031654,0.4169625246548323,0.3548387096774194,0.13841014118139894,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38228353737567244
0.4901960784313726,0.5,0.46319018404907986,0.23988195615514338,0.375,0.2653061224489795,0.41564724583592516,0.388560157790927,0.19354838709677424,0.23701784324301722,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35662464825862605
0.23529411764705888,0.4,0.4279141104294478,0.6087689713322091,0.625,0.4081632653061224,0.3546202225447509,0.5357001972386586,0.4193548387096774,0.25873695040087485,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4993710624392252
0.5686274509803921,0.43333333333333335,0.620398773006135,0.25843170320404724,0.375,0.28571428571428564,0.539152671228143,0.4686390532544378,0.32258064516129037,0.3734026930511541,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37559814044493806
0.5294117647058824,0.43333333333333335,0.45475460122699396,0.43844856661045534,0.375,0.4081632653061224,0.4638883129449166,0.47534516765285995,0.4193548387096774,0.17348539446392092,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4267952257693988
0.6470588235294118,0.4666666666666667,0.8213190184049081,0.5037942664418212,0.4375,0.32653061224489793,0.3559333748012993,0.2982248520710058,0.16129032258064513,0.19337042157175205,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4358113494506294
0.21568627450980393,0.36666666666666664,0.47622699386503076,0.07925801011804384,0.0625,0.38775510204081626,0.4954730803787407,0.6078895463510845,0.5806451612903226,0.14316155902415834,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24748086264857627
0.7450980392156864,0.4666666666666667,0.44171779141104295,0.4371838111298482,0.4375,0.38775510204081626,0.3016794526228489,0.46666666666666634,0.09677419354838712,0.19062481961711814,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41109987740093923
0.2549019607843137,0.43333333333333335,0.40644171779141103,0.40387858347386174,0.375,0.3469387755102041,0.49346879535558774,0.6962524654832345,0.7419354838709676,0.14410377957482867,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41621787833096313
0.7450980392156864,0.4,0.20245398773006137,0.3853288364249579,0.375,0.7755102040816326,0.7428986108231391,0.6615384615384614,0.7741935483870969,0.28597348993940663,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49672939350027845
0.2549019607843137,0.43333333333333335,0.3243865030674846,0.18465430016863407,0.1875,0.38775510204081626,0.36947957702674683,0.3045364891518736,0.32258064516129037,0.05218063113568758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29223438232668786
0.05882352941176472,0.1,0.660276073619632,0.259274873524452,0.3125,0.8367346938775511,0.6023913193724514,0.5715976331360944,0.5483870967741936,0.17931077176793908,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.364434195319581
0.33333333333333337,0.36666666666666664,0.38650306748466257,0.3887015177065768,0.3125,0.2653061224489795,0.36249913608404183,0.5392504930966466,0.5806451612903226,0.1890769898260654,0.6666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3514742281070127
0.4117647058823529,0.5666666666666667,0.7392638036809817,0.6766441821247893,0.6875,0.4081632653061224,0.27507084110857705,0.4370808678500986,0.3548387096774194,0.40365908214571916,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5496570827230978
0.4117647058823529,0.43333333333333335,0.3673312883435583,0.10539629005059023,0.125,0.5918367346938775,0.5041122399612966,0.4355029585798815,0.3870967741935484,0.1507831034111195,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3032916751434908
0.5882352941176471,0.26666666666666666,0.3059815950920245,0.5025295109612142,0.375,0.32653061224489793,0.3264911189439491,0.34477317554240616,0.29032258064516137,0.1479366361810035,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3770434716349773
0.2549019607843137,0.43333333333333335,0.5115030674846627,0.31112984822934237,0.375,0.510204081632653,0.5670053217223029,0.4777120315581853,0.32258064516129037,0.3127155223720828,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41942709364319525
0.43137254901960786,0.3,0.3696319018404908,0.39249578414839803,0.375,0.4489795918367346,0.47847121432027084,0.48994082840236697,0.4838709677419355,0.18996308264103362,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39334093729224706
0.5686274509803921,0.5,0.4915644171779141,0.19603709949409784,0.25,0.48979591836734687,0.34577372313221366,0.25364891518737664,0.32258064516129037,0.2589650764582412,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32694546631140675
0.33333333333333337,0.5666666666666667,0.48389570552147243,0.662310286677909,0.5625,0.6734693877551021,0.5088810560508673,0.6717948717948716,0.6451612903225806,0.24436539058107315,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5936495693223898
0.47058823529411764,0.5,0.5084355828220859,0.36762225969645873,0.5,0.2653061224489795,0.2850922662243417,0.3542406311637081,0.3870967741935484,0.23150748598753357,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39383574339870386
0.37254901960784315,0.6,0.5958588957055215,0.23693086003372682,0.3125,0.5306122448979591,0.5493123228972286,0.5917159763313609,0.6774193548387096,0.3030969672275031,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.41650294707935964
0.5490196078431373,0.6,0.44095092024539884,0.4983136593591906,0.5,0.3469387755102041,0.4012025710138917,0.5388560157790927,0.4838709677419355,0.2872007636649123,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4844284895615558
0.33333333333333337,0.5666666666666667,0.46779141104294486,0.3532883642495785,0.5,0.28571428571428564,0.29262561338033033,0.614990138067061,0.3870967741935484,0.19413812236772238,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40641639385570155
0.2941176470588236,0.3,0.5145705521472393,0.15050590219224283,0.375,0.6122448979591837,0.47404796461400245,0.4138067061143984,0.5806451612903226,0.1546987656280826,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33618585337639173
0.07843137254901966,0.13333333333333333,0.6334355828220859,0.3343170320404722,0.1875,0.4081632653061224,0.30727762803234493,0.39526627218934896,0.3870967741935484,0.07769498418643901,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26673362841588955
0.3529411764705882,0.43333333333333335,0.38496932515337423,0.2900505902192243,0.375,0.28571428571428564,0.28778768401409904,0.3842209072978302,0.09677419354838712,0.22883810766943807,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33481080910668237
0.2549019607843137,0.43333333333333335,0.49386503067484666,0.47217537942664417,0.375,0.38775510204081626,0.502315294768125,0.5905325443786982,0.4193548387096774,0.28774631984718496,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4425578496523666
0.43137254901960786,0.6333333333333333,0.49309815950920255,0.05944350758853288,0.4375,0.5510204081632653,0.5609233533761836,0.48994082840236697,0.4193548387096774,0.5116808328383994,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39928643043478984
0.9215686274509803,0.5,0.5598159509202455,0.3123946037099494,0.3125,0.38775510204081626,0.5564309903932546,0.6544378698224853,0.5483870967741936,0.27400127648143996,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40628008939571736
0.5490196078431373,0.5,0.276840490797546,0.4144182124789208,0.5625,0.5306122448979591,0.41274448821618626,0.36804733727810635,0.5483870967741936,0.30343162979617033,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4724355858767094
0.2941176470588236,0.3333333333333333,0.38573619631901834,0.39080944350758856,0.25,0.32653061224489793,0.38924597415163464,0.4043392504930965,0.22580645161290325,0.13970346133975414,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34441175577375993
0.6470588235294118,0.5666666666666667,0.611196319018405,0.4085160202360877,0.3125,0.5306122448979591,0.3020250190061512,0.247731755424063,0.16129032258064513,0.2891530448367984,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4118543676951858
0.7450980392156864,0.6666666666666666,0.375,0.4671163575042159,0.5,0.42857142857142855,0.38447715806206373,0.26074950690335297,0.3870967741935484,0.39066531049097425,0.6666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49322081505415366
0.3921568627450981,0.5,0.566717791411043,0.27908937605396295,0.3125,0.2653061224489795,0.4560093994056259,0.5384615384615383,0.3870967741935484,0.22586031116217642,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36395930494221207
0.2941176470588236,0.5,0.651840490797546,0.5387858347386172,0.5625,0.42857142857142855,0.4285714285714285,0.5739644970414202,0.4193548387096774,0.2494012212978497,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5027071789930138
0.47058823529411764,0.5666666666666667,0.39033742331288346,0.3018549747048904,0.375,0.4489795918367346,0.40320685603704465,0.32938856015779083,0.4838709677419355,0.2874607655673614,0.6666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4044291561358829
0.37254901960784315,0.6,0.46319018404907986,0.45362563237774034,0.625,0.42857142857142855,0.2593130140299952,0.22445759368836282,0.4838709677419355,0.452745417818436,0.6666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47580743537646397
0.7450980392156864,0.4,0.7193251533742332,0.3612984822934233,0.5,0.6326530612244898,0.4674130900545995,0.41104536489151866,0.5161290322580645,0.41387180861047435,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4451374688213959
0.4117647058823529,0.6,0.3535276073619632,0.4688026981450253,0.4375,0.3469387755102041,0.2573087290068422,0.40394477317554234,0.3548387096774194,0.20018955767677454,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43429643279589636
0.21568627450980393,0.36666666666666664,0.5306748466257669,0.42032040472175386,0.375,0.4489795918367346,0.48068283917340515,0.5325443786982249,0.3548387096774194,0.16423456288615856,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.415463981768214
0.47058823529411764,0.3333333333333333,0.4355828220858896,0.40134907251264756,0.25,0.510204081632653,0.4948510608887967,0.510059171597633,0.32258064516129037,0.10248599218672332,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3870620087614856
0.13725490196078433,0.23333333333333334,0.3918711656441718,0.028246205733558183,0.1875,0.4489795918367346,0.4052802543368582,0.47416173570019726,0.3548387096774194,0.07163137520779254,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21859453843777926
0.21568627450980393,0.36666666666666664,0.6556748466257669,0.18802698145025296,0.1875,0.4489795918367346,0.38503006427534736,0.45917159763313586,0.29032258064516137,0.11395029199188812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28914539980715215
0.6274509803921569,0.7,0.539877300613497,0.3680438448566611,0.5,0.3469387755102041,0.4634045200082936,0.37396449704142,0.4193548387096774,0.33723579050588515,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4777879350096774
0.7058823529411765,0.4,0.19171779141104292,0.39881956155143344,0.3125,0.3673469387755101,0.4444674822033313,0.39960552268244576,0.4516129032258065,0.10958512666943822,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38777405878364735
0.09803921568627455,0.16666666666666666,0.6610429447852761,0.20868465430016866,0.1875,0.4489795918367346,0.4814430852166701,0.46272189349112436,0.4838709677419355,0.14430987689783276,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2746253058503914
0.21568627450980393,0.36666666666666664,0.6595092024539877,0.20193929173693087,0.375,0.3061224489795918,0.4808901790033865,0.5581854043392505,0.4516129032258065,0.31507861418572386,0.6666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33570540155304907
0.33333333333333337,0.5333333333333333,0.6411042944785277,0.7900505902192243,0.625,0.32653061224489793,0.3277351579238371,0.35542406311637076,0.3870967741935484,0.19038019686537833,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5668819365416911
0.27450980392156865,0.4666666666666667,0.5674846625766872,0.21753794266441823,0.3125,0.32653061224489793,0.40154813739719397,0.4777120315581853,0.19354838709677424,0.2847755944880901,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3340574048365874
0.27450980392156865,0.4666666666666667,0.4992331288343559,0.29932546374367625,0.3125,0.4693877551020407,0.5037666735779943,0.6331360946745561,0.3870967741935484,0.17670384465325395,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3933230826822392
0.4901960784313726,0.4666666666666667,0.3067484662576687,0.25295109612141653,0.3125,0.3673469387755101,0.17499481650425053,0.264299802761341,0.5161290322580645,0.15673009014632167,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3034523193481594
0.4509803921568628,0.4,0.6403374233128835,0.4666947723440135,0.625,0.48979591836734687,0.33077614209689676,0.39644970414201164,0.4838709677419355,0.4526482114047726,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4601432519593181
0.2941176470588236,0.5,0.4363496932515337,0.056070826306914005,0.1875,0.510204081632653,0.5399129172714078,0.3321499013806706,0.3870967741935484,0.20692815507452678,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31332423950962107
0.0,0.0,0.38113496932515334,0.2310286677908938,0.25,0.20408163265306117,0.4796461400234985,0.4118343195266272,0.3548387096774194,0.07766296119147877,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23564599160727395
0.3529411764705882,0.6,0.6434049079754601,0.3655143338954469,0.375,0.4081632653061224,0.46831156265118523,0.41932938856015767,0.3870967741935484,0.4161571694955886,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4391329392294834
0.2549019607843137,0.43333333333333335,0.6464723926380368,0.34106239460370996,0.375,0.4693877551020407,0.5967240306862948,0.7877712031558186,0.29032258064516137,0.3620092399464639,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4302689666952427
0.05882352941176472,0.1,0.48006134969325154,0.11129848229342329,0.1875,0.3469387755102041,0.3645034211071948,0.5629191321499012,0.22580645161290325,0.07093735673020628,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19848410646048636
0.0,0.0,0.25153374233128833,0.22639123102866782,0.125,0.5510204081632653,0.5447508466376391,0.4370808678500986,0.29032258064516137,0.10198999767399793,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2569695794524547
0.47058823529411764,0.3333333333333333,0.7500000000000001,0.34106239460370996,0.5,0.18367346938775503,0.5204920865298225,0.6441814595660746,0.5483870967741936,0.44497209429838214,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3914511492925197
0.4509803921568628,0.5666666666666667,0.754601226993865,0.33937605396290055,0.4375,0.48979591836734687,0.4085285783398992,0.38698224852070995,0.4193548387096774,0.3321051674288407,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43333145702691805
